instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note
p2,402,13,gain,0,72,88,0.64,0.7822,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98527,0.99316,0,massA=0.0146 massB=0.979
p2,675,22,gain,0,81,163,0.72,1.4489,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.2227,0.9773,0,massA=0.218 massB=0.76
p2,187,6,neutral,0,94,101,0.71,0.7629,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.27826,0.9797,0,massA=0.273 massB=0.707
p2,805,26,mixed,59,59,151,0.36,0.9214,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.18242,0.95967,0,massA=0.175 massB=0.785
p2,1084,36,neutral,0,98,227,0.47,1.0887,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.40733,0.99491,0,massA=0.59 massB=0.405
p2,825,27,gain,0,166,433,0.53,1.3825,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.17106,0.98689,0,massA=0.169 massB=0.818
p2,1116,37,neutral,0,151,252,0.68,1.1348,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99366,0.96953,0,massA=0.00615 massB=0.963
p2,1132,37,mixed,151,151,252,0.68,1.1348,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99751,0.98953,0,massA=0.00247 massB=0.987
p2,512,17,neutral,0,117,362,0.42,1.2995,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.97871,0.99722,0,massA=0.0212 massB=0.976
p2,815,27,neutral,0,166,433,0.53,1.3825,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.19683,0.99546,0,massA=0.196 massB=0.8
p2,574,19,neutral,0,64,122,0.49,0.9341,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.4149,0.99556,0,massA=0.583 massB=0.413
p2,698,23,neutral,0,91,626,0.23,1.5822,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.88243,0.99191,0,massA=0.117 massB=0.875
p2,910,30,gain,0,149,447,0.26,0.78,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.71543,0.98001,0,massA=0.279 massB=0.701
p2,843,28,neutral,0,132,181,0.76,1.0421,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02298,0.99713,0,massA=0.0229 massB=0.974
p2,527,17,gain,0,117,362,0.42,1.2995,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04085,0.9472,0,massA=0.0387 massB=0.909
p2,1187,39,gain,0,178,567,0.32,1.0193,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04959,0.96164,0,massA=0.0477 massB=0.914
p2,1092,36,gain,0,98,227,0.47,1.0887,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98876,0.9944,0,massA=0.0112 massB=0.983
p2,1002,33,gain,0,142,446,0.53,1.6646,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98867,0.98457,0,massA=0.0112 massB=0.973
p2,285,9,gain,0,49,153,0.26,0.8118,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.10669,0.98628,0,massA=0.105 massB=0.881
p2,245,8,neutral,0,62,263,0.33,1.3998,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.26284,0.99576,0,massA=0.262 massB=0.734
p2,1181,39,gain,0,178,567,0.32,1.0193,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.08945,0.98178,0,massA=0.0878 massB=0.894
p2,130,4,gain,0,29,71,0.55,1.3466,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.69264,0.98702,0,massA=0.303 massB=0.684
p2,888,29,gain,0,79,81,0.83,0.851,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9792,0.90615,0,massA=0.0189 massB=0.887
p2,630,21,neutral,0,106,206,0.73,1.4187,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.86523,0.98162,0,massA=0.132 massB=0.849
p2,85,2,mixed,162,162,661,0.26,1.0609,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.17106,0.94735,0,massA=0.162 massB=0.785
p2,403,13,gain,0,72,88,0.64,0.7822,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02442,0.9952,0,massA=0.0243 massB=0.971
p2,1246,23,dominant,0,91,132,1.0,1.4505,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98117,0.95075,0,massA=0.0179 massB=0.933
p2,146,4,mixed,29,29,71,0.55,1.3466,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.85489,0.88614,0,massA=0.129 massB=0.758
p2,433,14,gain,0,81,201,0.68,1.6874,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03114,0.99534,0,massA=0.031 massB=0.964
p2,1215,7,dominant,0,63,81,1.0,1.2857,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.65489,0.99312,0,massA=0.65 massB=0.343
p2,1100,36,mixed,98,98,227,0.47,1.0887,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.89983,0.95104,0,massA=0.0953 massB=0.856
p2,850,28,gain,0,132,181,0.76,1.0421,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.81287,0.96358,0,massA=0.18 massB=0.783
p2,197,6,gain,0,94,101,0.71,0.7629,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.12765,0.94989,0,massA=0.121 massB=0.829
p2,565,18,mixed,41,41,61,0.58,0.8629,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.31405,0.96187,0,massA=0.302 massB=0.66
p2,1075,35,mixed,91,91,133,0.68,0.9938,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.23652,0.96861,0,massA=0.229 massB=0.74
p2,895,29,mixed,79,79,81,0.83,0.851,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.22542,0.98692,0,massA=0.222 massB=0.764
p2,1242,21,dominant,0,106,147,1.0,1.3868,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.92893,0.99109,0,massA=0.0704 massB=0.921
p2,572,19,neutral,0,64,122,0.49,0.9341,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9679,0.9979,0,massA=0.032 massB=0.966
p2,441,14,mixed,81,81,201,0.68,1.6874,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.20689,0.98012,0,massA=0.203 massB=0.777
p2,233,7,mixed,63,63,98,0.64,0.9956,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.13478,0.99371,0,massA=0.134 massB=0.86
p2,89,2,mixed,162,162,661,0.26,1.0609,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.06954,0.85242,0,massA=0.0593 massB=0.793
p2,395,13,neutral,0,72,88,0.64,0.7822,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.31069,0.99482,0,massA=0.309 massB=0.686
p2,886,29,gain,0,79,81,0.83,0.851,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.86794,0.88151,0,massA=0.116 massB=0.765
p2,1244,22,dominant,0,81,109,1.0,1.3457,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98504,0.95937,0,massA=0.0143 massB=0.945
p2,1177,39,neutral,0,178,567,0.32,1.0193,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.10894,0.98704,0,massA=0.108 massB=0.88
p2,337,11,neutral,0,54,68,0.81,1.02,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.23935,0.9799,0,massA=0.235 massB=0.745
p2,156,5,neutral,0,162,381,0.46,1.0819,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.97113,0.97682,0,massA=0.0282 massB=0.949
p2,1055,35,neutral,0,91,133,0.68,0.9938,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.29098,0.99467,0,massA=0.289 massB=0.705
p2,794,26,gain,0,59,151,0.36,0.9214,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.71223,0.90127,0,massA=0.259 massB=0.642
p2,1174,39,neutral,0,178,567,0.32,1.0193,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.50781,0.99367,0,massA=0.489 massB=0.505
p2,1106,36,mixed,98,98,227,0.47,1.0887,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.78531,0.90221,0,massA=0.194 massB=0.709
p2,739,24,gain,0,168,214,0.76,0.9681,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03568,0.92491,0,massA=0.033 massB=0.892
p2,1213,6,dominant,0,94,128,1.0,1.3617,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.25091,0.98272,0,massA=0.247 massB=0.736
p2,3,0,neutral,0,186,984,0.26,1.3755,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02298,0.997,0,massA=0.0229 massB=0.974
p2,681,22,mixed,81,81,163,0.72,1.4489,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.27513,0.98643,0,massA=0.271 massB=0.715
p2,1204,2,dominant,0,162,174,1.0,1.0741,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93046,0.92155,0,massA=0.0641 massB=0.857
p2,936,31,neutral,0,51,151,0.29,0.8586,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93535,0.97744,0,massA=0.0632 massB=0.914
p2,1152,38,gain,0,183,609,0.38,1.2646,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99162,0.98704,0,massA=0.00827 massB=0.979
p2,354,11,mixed,54,54,68,0.81,1.02,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.89479,0.93436,0,massA=0.0983 massB=0.836
p2,1144,38,neutral,0,183,609,0.38,1.2646,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.45326,0.99243,0,massA=0.543 massB=0.45
p2,1050,35,neutral,0,91,133,0.68,0.9938,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9344,0.98414,0,massA=0.0646 massB=0.92
p2,975,32,gain,0,131,236,0.57,1.0269,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.19437,0.9835,0,massA=0.191 massB=0.792
p2,1143,38,neutral,0,183,609,0.38,1.2646,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01972,0.99742,0,massA=0.0197 massB=0.978
p2,1119,37,neutral,0,151,252,0.68,1.1348,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04502,0.98227,0,massA=0.0442 massB=0.938
p2,290,9,mixed,49,49,153,0.26,0.8118,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.8439,0.93588,0,massA=0.146 massB=0.79
p2,819,27,neutral,0,166,433,0.53,1.3825,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03789,0.98073,0,massA=0.0372 massB=0.944
p2,627,20,mixed,186,186,266,0.63,0.901,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.26284,0.91259,0,massA=0.24 massB=0.673
p2,1048,34,mixed,52,52,96,0.63,1.1631,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98043,0.95762,0,massA=0.0187 massB=0.939
p2,538,17,mixed,117,117,362,0.42,1.2995,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98901,0.95898,0,massA=0.0105 massB=0.948
p2,495,16,gain,0,139,234,0.6,1.0101,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16452,0.97762,0,massA=0.161 massB=0.817
p2,971,32,gain,0,131,236,0.57,1.0269,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.13117,0.97918,0,massA=0.128 massB=0.851
p2,59,1,mixed,58,58,116,0.66,1.32,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.12421,0.91743,0,massA=0.114 massB=0.803
p2,728,24,neutral,0,168,214,0.76,0.9681,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9149,0.98507,0,massA=0.0838 massB=0.901
p2,892,29,mixed,79,79,81,0.83,0.851,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99149,0.98871,0,massA=0.00842 massB=0.98
p2,221,7,gain,0,63,98,0.64,0.9956,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.14805,0.98279,0,massA=0.145 massB=0.837
p2,200,6,mixed,94,94,101,0.71,0.7629,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.90665,0.9484,0,massA=0.0885 massB=0.86
p2,1047,34,mixed,52,52,96,0.63,1.1631,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.19931,0.9085,0,massA=0.181 massB=0.727
p2,497,16,gain,0,139,234,0.6,1.0101,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.08094,0.92557,0,massA=0.0749 massB=0.851
p2,653,21,mixed,106,106,206,0.73,1.4187,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.19931,0.99287,0,massA=0.198 massB=0.795
p2,801,26,mixed,59,59,151,0.36,0.9214,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16238,0.97932,0,massA=0.159 massB=0.82
p2,995,33,neutral,0,142,446,0.53,1.6646,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.20181,0.99582,0,massA=0.201 massB=0.795
p2,718,23,mixed,91,91,626,0.23,1.5822,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.97887,0.93804,0,massA=0.0198 massB=0.918
p2,217,7,neutral,0,63,98,0.64,0.9956,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.22816,0.98361,0,massA=0.224 massB=0.759
p2,507,16,mixed,139,139,234,0.6,1.0101,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.18477,0.92738,0,massA=0.171 massB=0.756
p2,1270,35,dominant,0,91,107,1.0,1.1758,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.97135,0.96222,0,massA=0.0276 massB=0.935
p2,756,25,neutral,0,124,207,0.76,1.2687,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99524,0.97445,0,massA=0.00463 massB=0.97
p2,789,26,neutral,0,59,151,0.36,0.9214,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02717,0.9859,0,massA=0.0268 massB=0.959
p2,405,13,gain,0,72,88,0.64,0.7822,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.14223,0.98504,0,massA=0.14 massB=0.845
p2,259,8,gain,0,62,263,0.33,1.3998,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02576,0.93097,0,massA=0.024 massB=0.907
p2,598,19,mixed,64,64,122,0.49,0.9341,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.96486,0.96589,0,massA=0.0339 massB=0.932
p2,658,21,mixed,106,106,206,0.73,1.4187,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99014,0.97128,0,massA=0.00958 massB=0.962
p2,1093,36,gain,0,98,227,0.47,1.0887,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01718,0.99598,0,massA=0.0171 massB=0.979
p2,341,11,gain,0,54,68,0.81,1.02,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.14805,0.9833,0,massA=0.146 massB=0.838
p2,1140,38,neutral,0,183,609,0.38,1.2646,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.72798,0.98415,0,massA=0.268 massB=0.716
p2,1077,35,mixed,91,91,133,0.68,0.9938,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.17329,0.87258,0,massA=0.151 massB=0.721
p2,27,0,mixed,186,186,984,0.26,1.3755,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16027,0.84973,0,massA=0.136 massB=0.714
p2,1162,38,mixed,183,183,609,0.38,1.2646,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9949,0.98545,0,massA=0.00503 massB=0.98
p2,879,29,neutral,0,79,81,0.83,0.851,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.07056,0.99025,0,massA=0.0699 massB=0.92
p2,469,15,gain,0,82,113,0.74,1.0198,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03541,0.93245,0,massA=0.033 massB=0.899
p2,857,28,gain,0,132,181,0.76,1.0421,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.11124,0.92651,0,massA=0.103 massB=0.823
p2,347,11,gain,0,54,68,0.81,1.02,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.12252,0.96188,0,massA=0.118 massB=0.844
p2,684,22,mixed,81,81,163,0.72,1.4489,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.96512,0.93379,0,massA=0.0326 massB=0.901
p2,370,12,gain,0,164,541,0.38,1.2535,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.7663,0.97397,0,massA=0.228 massB=0.746
p2,541,18,neutral,0,41,61,0.58,0.8629,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.42632,0.99441,0,massA=0.424 massB=0.57
p2,816,27,neutral,0,166,433,0.53,1.3825,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98188,0.97127,0,massA=0.0176 massB=0.954
p2,335,11,neutral,0,54,68,0.81,1.02,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.36297,0.99306,0,massA=0.36 massB=0.633
p2,1110,37,neutral,0,151,252,0.68,1.1348,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.94738,0.97844,0,massA=0.0515 massB=0.927
p2,398,13,neutral,0,72,88,0.64,0.7822,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.89625,0.99151,0,massA=0.103 massB=0.889
p2,34,1,neutral,0,58,116,0.66,1.32,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.5813,0.99482,0,massA=0.417 massB=0.578
p2,664,22,neutral,0,81,163,0.72,1.4489,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.5775,0.99369,0,massA=0.42 massB=0.574
p2,342,11,gain,0,54,68,0.81,1.02,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98822,0.99328,0,massA=0.0117 massB=0.982
p2,458,15,neutral,0,82,113,0.74,1.0198,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.94079,0.98908,0,massA=0.0586 massB=0.931
p2,1036,34,gain,0,52,96,0.63,1.1631,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.92995,0.89076,0,massA=0.0624 massB=0.828
p2,592,19,mixed,64,64,122,0.49,0.9341,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98667,0.98906,0,massA=0.0132 massB=0.976
p2,380,12,mixed,164,164,541,0.38,1.2535,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93629,0.95145,0,massA=0.0606 massB=0.891
p2,953,31,mixed,51,51,151,0.29,0.8586,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.1023,0.99083,0,massA=0.101 massB=0.889
p2,442,14,mixed,81,81,201,0.68,1.6874,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99649,0.99027,0,massA=0.00348 massB=0.987
p2,275,9,neutral,0,49,153,0.26,0.8118,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.17781,0.99513,0,massA=0.177 massB=0.818
p2,795,26,gain,0,59,151,0.36,0.9214,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.14609,0.98488,0,massA=0.144 massB=0.841
p2,646,21,gain,0,106,206,0.73,1.4187,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.89983,0.86656,0,massA=0.0868 massB=0.78
p2,954,31,mixed,51,51,151,0.29,0.8586,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.87235,0.93696,0,massA=0.12 massB=0.817
p2,284,9,gain,0,49,153,0.26,0.8118,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.68258,0.9139,0,massA=0.29 massB=0.624
p2,135,4,gain,0,29,71,0.55,1.3466,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.21734,0.99075,0,massA=0.215 massB=0.775
p2,360,12,neutral,0,164,541,0.38,1.2535,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.85195,0.98264,0,massA=0.145 massB=0.837
p2,1038,34,gain,0,52,96,0.63,1.1631,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99155,0.85536,0,massA=0.00722 massB=0.848
p2,351,11,mixed,54,54,68,0.81,1.02,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.22542,0.98731,0,massA=0.223 massB=0.765
p2,505,16,mixed,139,139,234,0.6,1.0101,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.23652,0.98475,0,massA=0.233 massB=0.752
p2,770,25,mixed,124,124,207,0.76,1.2687,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.97178,0.95155,0,massA=0.0269 massB=0.925
p2,315,10,gain,0,111,278,0.58,1.4526,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.15817,0.97808,0,massA=0.155 massB=0.823
p2,1051,35,neutral,0,91,133,0.68,0.9938,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.3451,0.99204,0,massA=0.342 massB=0.65
p2,218,7,neutral,0,63,98,0.64,0.9956,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.90731,0.99286,0,massA=0.092 massB=0.901
p2,1059,35,neutral,0,91,133,0.68,0.9938,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04024,0.98287,0,massA=0.0395 massB=0.943
p2,652,21,mixed,106,106,206,0.73,1.4187,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9976,0.99113,0,massA=0.00238 massB=0.989
p2,844,28,neutral,0,132,181,0.76,1.0421,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.70253,0.98957,0,massA=0.294 massB=0.695
p2,644,21,gain,0,106,206,0.73,1.4187,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.67918,0.92844,0,massA=0.298 massB=0.631
p2,1150,38,gain,0,183,609,0.38,1.2646,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.70253,0.98202,0,massA=0.292 massB=0.69
p2,352,11,mixed,54,54,68,0.81,1.02,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99293,0.98968,0,massA=0.00699 massB=0.983
p2,884,29,gain,0,79,81,0.83,0.851,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.6478,0.91775,0,massA=0.323 massB=0.595
p2,757,25,neutral,0,124,207,0.76,1.2687,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16886,0.97565,0,massA=0.165 massB=0.811
p2,271,9,neutral,0,49,153,0.26,0.8118,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.19437,0.9932,0,massA=0.193 massB=0.8
p2,278,9,neutral,0,49,153,0.26,0.8118,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.88563,0.99126,0,massA=0.113 massB=0.878
p2,419,13,mixed,72,72,88,0.64,0.7822,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.0827,0.93418,0,massA=0.0773 massB=0.857
p2,813,27,neutral,0,166,433,0.53,1.3825,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02369,0.99738,0,massA=0.0236 massB=0.974
p2,641,21,gain,0,106,206,0.73,1.4187,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.12252,0.97464,0,massA=0.119 massB=0.855
p2,1133,37,mixed,151,151,252,0.68,1.1348,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.15203,0.99321,0,massA=0.151 massB=0.842
p2,1243,21,dominant,0,106,147,1.0,1.3868,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.35936,0.92631,0,massA=0.333 massB=0.593
p2,302,10,neutral,0,111,278,0.58,1.4526,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98867,0.9977,0,massA=0.0113 massB=0.986
p2,531,17,mixed,117,117,362,0.42,1.2995,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16452,0.98106,0,massA=0.161 massB=0.82
p2,118,3,mixed,46,46,158,0.33,1.1335,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.98145,0.95045,0,massA=0.0176 massB=0.933
p2,860,28,mixed,132,132,181,0.76,1.0421,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.96323,0.95642,0,massA=0.0352 massB=0.921
p2,631,21,neutral,0,106,206,0.73,1.4187,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.39981,0.99424,0,massA=0.398 massB=0.597
p2,171,5,mixed,162,162,381,0.46,1.0819,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.21734,0.97919,0,massA=0.213 massB=0.766
p2,762,25,gain,0,124,207,0.76,1.2687,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99136,0.99199,0,massA=0.00857 massB=0.983
p2,861,28,mixed,132,132,181,0.76,1.0421,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.20181,0.98441,0,massA=0.199 massB=0.786
p2,1103,36,mixed,98,98,227,0.47,1.0887,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16668,0.99208,0,massA=0.165 massB=0.827
p2,231,7,mixed,63,63,98,0.64,0.9956,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.23935,0.9826,0,massA=0.235 massB=0.747
p2,643,21,gain,0,106,206,0.73,1.4187,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04085,0.9942,0,massA=0.0406 massB=0.954
p2,468,15,gain,0,82,113,0.74,1.0198,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99218,0.82612,0,massA=0.00646 massB=0.82
p2,806,26,mixed,59,59,151,0.36,0.9214,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.73716,0.8866,0,massA=0.233 massB=0.654
p2,409,13,gain,0,72,88,0.64,0.7822,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02976,0.94851,0,massA=0.0282 massB=0.92
p2,624,20,mixed,186,186,266,0.63,0.901,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.96838,0.93718,0,massA=0.0296 massB=0.908
p2,465,15,gain,0,82,113,0.74,1.0198,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.21734,0.97958,0,massA=0.213 massB=0.767
p2,382,12,mixed,164,164,541,0.38,1.2535,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99574,0.9854,0,massA=0.0042 massB=0.981
p2,431,14,gain,0,81,201,0.68,1.6874,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.11437,0.98119,0,massA=0.112 massB=0.869
p2,109,3,gain,0,46,158,0.33,1.1335,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02424,0.94189,0,massA=0.0228 massB=0.919
p2,1268,34,dominant,0,52,110,1.0,2.1154,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.95823,0.94786,0,massA=0.0396 massB=0.908
p2,1277,38,dominant,0,183,201,1.0,1.0984,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.66017,0.99371,0,massA=0.656 massB=0.338
