instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note
p2,533,17,mixed,117,117,362,0.42,1.2995,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.95532,1.0,0,massA=0.955 massB=0.0447
p2,1118,37,neutral,0,151,252,0.68,1.1348,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99692,1.0,0,massA=0.00308 massB=0.997
p2,1192,39,mixed,178,178,567,0.32,1.0193,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.97324,1.0,0,massA=0.0268 massB=0.973
p2,692,23,neutral,0,91,626,0.23,1.5822,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.85966,1.0,0,massA=0.14 massB=0.86
p2,582,19,gain,0,64,122,0.49,0.9341,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.34865,1.0,0,massA=0.651 massB=0.349
p2,852,28,gain,0,132,181,0.76,1.0421,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.14805,1.0,0,massA=0.852 massB=0.148
p2,667,22,neutral,0,81,163,0.72,1.4489,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00858,1.0,0,massA=0.00858 massB=0.991
p2,716,23,mixed,91,91,626,0.23,1.5822,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98636,1.0,0,massA=0.0136 massB=0.986
p2,1090,36,gain,0,98,227,0.47,1.0887,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.0656,1.0,0,massA=0.934 massB=0.0656
p2,424,14,neutral,0,81,201,0.68,1.6874,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.90731,1.0,0,massA=0.0927 massB=0.907
p2,676,22,gain,0,81,163,0.72,1.4489,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.06954,1.0,0,massA=0.93 massB=0.0695
p2,189,6,neutral,0,94,101,0.71,0.7629,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.14034,1.0,0,massA=0.14 massB=0.86
p2,151,5,neutral,0,162,381,0.46,1.0819,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00327,1.0,0,massA=0.00327 massB=0.997
p2,952,31,mixed,51,51,151,0.29,0.8586,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.96979,1.0,0,massA=0.0302 massB=0.97
p2,563,18,mixed,41,41,61,0.58,0.8629,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.98901,1.0,0,massA=0.989 massB=0.011
p2,178,5,mixed,162,162,381,0.46,1.0819,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98201,1.0,0,massA=0.018 massB=0.982
p2,1033,34,gain,0,52,96,0.63,1.1631,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.8439,1.0,0,massA=0.844 massB=0.156
p2,863,28,mixed,132,132,181,0.76,1.0421,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99894,1.0,0,massA=0.999 massB=0.00106
p2,402,13,gain,0,72,88,0.64,0.7822,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.65135,1.0,0,massA=0.349 massB=0.651
p2,675,22,gain,0,81,163,0.72,1.4489,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.98757,1.0,0,massA=0.988 massB=0.0124
p2,187,6,neutral,0,94,101,0.71,0.7629,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00669,1.0,0,massA=0.00669 massB=0.993
p2,805,26,mixed,59,59,151,0.36,0.9214,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99194,1.0,0,massA=0.992 massB=0.00806
p2,1084,36,neutral,0,98,227,0.47,1.0887,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.8706,1.0,0,massA=0.129 massB=0.871
p2,825,27,gain,0,166,433,0.53,1.3825,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.95532,1.0,0,massA=0.955 massB=0.0447
p2,1116,37,neutral,0,151,252,0.68,1.1348,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99142,1.0,0,massA=0.00858 massB=0.991
p2,1132,37,mixed,151,151,252,0.68,1.1348,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.89625,1.0,0,massA=0.104 massB=0.896
p2,512,17,neutral,0,117,362,0.42,1.2995,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.88404,1.0,0,massA=0.116 massB=0.884
p2,815,27,neutral,0,166,433,0.53,1.3825,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.19193,1.0,0,massA=0.192 massB=0.808
p2,574,19,neutral,0,64,122,0.49,0.9341,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.80317,1.0,0,massA=0.197 massB=0.803
p2,698,23,neutral,0,91,626,0.23,1.5822,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99673,1.0,0,massA=0.00327 massB=0.997
p2,910,30,gain,0,149,447,0.26,0.78,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.00591,1.0,0,massA=0.994 massB=0.00591
p2,843,28,neutral,0,132,181,0.76,1.0421,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.01691,1.0,0,massA=0.0169 massB=0.983
p2,527,17,gain,0,117,362,0.42,1.2995,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.25091,1.0,0,massA=0.251 massB=0.749
p2,1187,39,gain,0,178,567,0.32,1.0193,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.16452,1.0,0,massA=0.165 massB=0.835
p2,1092,36,gain,0,98,227,0.47,1.0887,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.23935,1.0,0,massA=0.761 massB=0.239
p2,1002,33,gain,0,142,446,0.53,1.6646,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.34158,1.0,0,massA=0.658 massB=0.342
p2,285,9,gain,0,49,153,0.26,0.8118,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.76065,1.0,0,massA=0.761 massB=0.239
p2,245,8,neutral,0,62,263,0.33,1.3998,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.04468,1.0,0,massA=0.0447 massB=0.955
p2,1181,39,gain,0,178,567,0.32,1.0193,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.0321,0.99999,0,massA=0.0321 massB=0.968
p2,130,4,gain,0,29,71,0.55,1.3466,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.04603,1.0,0,massA=0.954 massB=0.046
p2,888,29,gain,0,79,81,0.83,0.851,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.02442,1.0,0,massA=0.976 massB=0.0244
p2,630,21,neutral,0,106,206,0.73,1.4187,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.82219,1.0,0,massA=0.178 massB=0.822
p2,85,2,mixed,162,162,661,0.26,1.0609,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.98757,1.0,0,massA=0.988 massB=0.0124
p2,403,13,gain,0,72,88,0.64,0.7822,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.2227,1.0,0,massA=0.223 massB=0.777
p2,1246,23,dominant,0,91,132,1.0,1.4505,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.9999,1.0,0,massA=9.61e-05 massB=1
p2,146,4,mixed,29,29,71,0.55,1.3466,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99897,1.0,0,massA=0.00103 massB=0.999
p2,433,14,gain,0,81,201,0.68,1.6874,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.32767,1.0,0,massA=0.328 massB=0.672
p2,1215,7,dominant,0,63,81,1.0,1.2857,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99974,1.0,0,massA=1 massB=0.000261
p2,1100,36,mixed,98,98,227,0.47,1.0887,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.67918,1.0,0,massA=0.321 massB=0.679
p2,850,28,gain,0,132,181,0.76,1.0421,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.07586,1.0,0,massA=0.924 massB=0.0759
p2,197,6,gain,0,94,101,0.71,0.7629,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.49219,1.0,0,massA=0.492 massB=0.508
p2,565,18,mixed,41,41,61,0.58,0.8629,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99641,1.0,0,massA=0.996 massB=0.00359
p2,1075,35,mixed,91,91,133,0.68,0.9938,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99906,1.0,0,massA=0.999 massB=0.00094
p2,895,29,mixed,79,79,81,0.83,0.851,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99745,1.0,0,massA=0.997 massB=0.00255
p2,1242,21,dominant,0,106,147,1.0,1.3868,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.9855,1.0,0,massA=0.0145 massB=0.985
p2,572,19,neutral,0,64,122,0.49,0.9341,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.85585,1.0,0,massA=0.144 massB=0.856
p2,441,14,mixed,81,81,201,0.68,1.6874,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.9931,1.0,0,massA=0.993 massB=0.0069
p2,233,7,mixed,63,63,98,0.64,0.9956,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.98409,1.0,0,massA=0.984 massB=0.0159
p2,89,2,mixed,162,162,661,0.26,1.0609,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.9939,1.0,0,massA=0.994 massB=0.0061
p2,395,13,neutral,0,72,88,0.64,0.7822,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.13296,1.0,0,massA=0.133 massB=0.867
p2,886,29,gain,0,79,81,0.83,0.851,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.0341,1.0,0,massA=0.966 massB=0.0341
p2,1244,22,dominant,0,81,109,1.0,1.3457,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99729,1.0,0,massA=0.00271 massB=0.997
p2,1177,39,neutral,0,178,567,0.32,1.0193,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00407,1.0,0,massA=0.00407 massB=0.996
p2,337,11,neutral,0,54,68,0.81,1.02,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.01243,1.0,0,massA=0.0124 massB=0.988
p2,156,5,neutral,0,162,381,0.46,1.0819,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.9931,1.0,0,massA=0.0069 massB=0.993
p2,1055,35,neutral,0,91,133,0.68,0.9938,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.07808,1.0,0,massA=0.0781 massB=0.922
p2,794,26,gain,0,59,151,0.36,0.9214,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.03622,1.0,0,massA=0.964 massB=0.0362
p2,1174,39,neutral,0,178,567,0.32,1.0193,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.69925,1.0,0,massA=0.301 massB=0.699
p2,1106,36,mixed,98,98,227,0.47,1.0887,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99567,1.0,0,massA=0.00433 massB=0.996
p2,739,24,gain,0,168,214,0.76,0.9681,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.5,1.0,0,massA=0.5 massB=0.5
p2,1213,6,dominant,0,94,128,1.0,1.3617,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99993,1.0,0,massA=1 massB=7.48e-05
p2,3,0,neutral,0,186,984,0.26,1.3755,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.01406,1.0,0,massA=0.0141 massB=0.986
p2,681,22,mixed,81,81,163,0.72,1.4489,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99662,1.0,0,massA=0.997 massB=0.00338
p2,1204,2,dominant,0,162,174,1.0,1.0741,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99988,1.0,0,massA=0.000116 massB=1
p2,936,31,neutral,0,51,151,0.29,0.8586,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98594,1.0,0,massA=0.0141 massB=0.986
p2,1152,38,gain,0,183,609,0.38,1.2646,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.19193,1.0,0,massA=0.808 massB=0.192
p2,354,11,mixed,54,54,68,0.81,1.02,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.18713,1.0,0,massA=0.813 massB=0.187
p2,1144,38,neutral,0,183,609,0.38,1.2646,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.65842,1.0,0,massA=0.342 massB=0.658
p2,1050,35,neutral,0,91,133,0.68,0.9938,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99478,1.0,0,massA=0.00522 massB=0.995
p2,975,32,gain,0,131,236,0.57,1.0269,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.96267,1.0,0,massA=0.963 massB=0.0373
p2,1143,38,neutral,0,183,609,0.38,1.2646,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.06188,1.0,0,massA=0.0619 massB=0.938
p2,1119,37,neutral,0,151,252,0.68,1.1348,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.38491,1.0,0,massA=0.385 massB=0.615
p2,290,9,mixed,49,49,153,0.26,0.8118,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.88404,1.0,0,massA=0.116 massB=0.884
p2,819,27,neutral,0,166,433,0.53,1.3825,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.17329,1.0,0,massA=0.173 massB=0.827
p2,627,20,mixed,186,186,266,0.63,0.901,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99854,1.0,0,massA=0.999 massB=0.00146
p2,1048,34,mixed,52,52,96,0.63,1.1631,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.96267,1.0,0,massA=0.0373 massB=0.963
p2,538,17,mixed,117,117,362,0.42,1.2995,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98831,1.0,0,massA=0.0117 massB=0.988
p2,495,16,gain,0,139,234,0.6,1.0101,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.9855,1.0,0,massA=0.985 massB=0.0145
p2,971,32,gain,0,131,236,0.57,1.0269,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.01912,0.99999,0,massA=0.0191 massB=0.981
p2,59,1,mixed,58,58,116,0.66,1.32,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.94815,1.0,0,massA=0.948 massB=0.0518
p2,728,24,neutral,0,168,214,0.76,0.9681,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99883,1.0,0,massA=0.00117 massB=0.999
p2,892,29,mixed,79,79,81,0.83,0.851,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.79819,1.0,0,massA=0.202 massB=0.798
p2,221,7,gain,0,63,98,0.64,0.9956,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.0827,0.99997,0,massA=0.0827 massB=0.917
p2,200,6,mixed,94,94,101,0.71,0.7629,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.06009,1.0,0,massA=0.94 massB=0.0601
p2,1047,34,mixed,52,52,96,0.63,1.1631,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99509,1.0,0,massA=0.995 massB=0.00491
p2,497,16,gain,0,139,234,0.6,1.0101,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.86704,1.0,0,massA=0.867 massB=0.133
p2,653,21,mixed,106,106,206,0.73,1.4187,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.98636,1.0,0,massA=0.986 massB=0.0136
p2,801,26,mixed,59,59,151,0.36,0.9214,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.80317,1.0,0,massA=0.803 massB=0.197
p2,995,33,neutral,0,142,446,0.53,1.6646,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.27513,1.0,0,massA=0.275 massB=0.725
p2,718,23,mixed,91,91,626,0.23,1.5822,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.97771,1.0,0,massA=0.0223 massB=0.978
p2,217,7,neutral,0,63,98,0.64,0.9956,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.02931,1.0,0,massA=0.0293 massB=0.971
p2,507,16,mixed,139,139,234,0.6,1.0101,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99939,1.0,0,massA=0.999 massB=0.000607
p2,1270,35,dominant,0,91,107,1.0,1.1758,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99912,1.0,0,massA=0.000883 massB=0.999
p2,756,25,neutral,0,124,207,0.76,1.2687,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.9931,1.0,0,massA=0.0069 massB=0.993
p2,789,26,neutral,0,59,151,0.36,0.9214,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.08036,1.0,0,massA=0.0804 massB=0.92
p2,405,13,gain,0,72,88,0.64,0.7822,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.8706,1.0,0,massA=0.871 massB=0.129
p2,259,8,gain,0,62,263,0.33,1.3998,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.19193,1.0,0,massA=0.192 massB=0.808
p2,598,19,mixed,64,64,122,0.49,0.9341,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.97967,1.0,0,massA=0.0203 massB=0.98
p2,658,21,mixed,106,106,206,0.73,1.4187,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98967,1.0,0,massA=0.0103 massB=0.99
p2,1093,36,gain,0,98,227,0.47,1.0887,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.1561,1.0,0,massA=0.156 massB=0.844
p2,341,11,gain,0,54,68,0.81,1.02,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.15203,0.99995,0,massA=0.152 massB=0.848
p2,1140,38,neutral,0,183,609,0.38,1.2646,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.95915,1.0,0,massA=0.0408 massB=0.959
p2,1077,35,mixed,91,91,133,0.68,0.9938,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99702,1.0,0,massA=0.997 massB=0.00298
p2,27,0,mixed,186,186,984,0.26,1.3755,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.8808,1.0,0,massA=0.881 massB=0.119
p2,1162,38,mixed,183,183,609,0.38,1.2646,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.97702,1.0,0,massA=0.023 massB=0.977
p2,879,29,neutral,0,79,81,0.83,0.851,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.07808,1.0,0,massA=0.0781 massB=0.922
p2,469,15,gain,0,82,113,0.74,1.0198,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.34865,1.0,0,massA=0.349 massB=0.651
p2,857,28,gain,0,132,181,0.76,1.0421,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.67918,1.0,0,massA=0.679 massB=0.321
p2,347,11,gain,0,54,68,0.81,1.02,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.43782,1.0,0,massA=0.438 massB=0.562
p2,684,22,mixed,81,81,163,0.72,1.4489,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.89029,1.0,0,massA=0.11 massB=0.89
p2,370,12,gain,0,164,541,0.38,1.2535,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.0656,1.0,0,massA=0.934 massB=0.0656
p2,541,18,neutral,0,41,61,0.58,0.8629,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00858,1.0,0,massA=0.00858 massB=0.991
p2,816,27,neutral,0,166,433,0.53,1.3825,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.9931,1.0,0,massA=0.0069 massB=0.993
p2,335,11,neutral,0,54,68,0.81,1.02,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.30075,1.0,0,massA=0.301 massB=0.699
p2,1110,37,neutral,0,151,252,0.68,1.1348,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.96267,1.0,0,massA=0.0373 massB=0.963
p2,398,13,neutral,0,72,88,0.64,0.7822,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99553,1.0,0,massA=0.00447 massB=0.996
p2,34,1,neutral,0,58,116,0.66,1.32,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.82219,1.0,0,massA=0.178 massB=0.822
p2,664,22,neutral,0,81,163,0.72,1.4489,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.9263,1.0,0,massA=0.0737 massB=0.926
p2,342,11,gain,0,54,68,0.81,1.02,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.14805,1.0,0,massA=0.852 massB=0.148
p2,458,15,neutral,0,82,113,0.74,1.0198,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99115,1.0,0,massA=0.00885 massB=0.991
p2,1036,34,gain,0,52,96,0.63,1.1631,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.0737,1.0,0,massA=0.926 massB=0.0737
p2,592,19,mixed,64,64,122,0.49,0.9341,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.9466,1.0,0,massA=0.0534 massB=0.947
p2,380,12,mixed,164,164,541,0.38,1.2535,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.78793,1.0,0,massA=0.212 massB=0.788
p2,953,31,mixed,51,51,151,0.29,0.8586,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.90465,1.0,0,massA=0.905 massB=0.0953
p2,442,14,mixed,81,81,201,0.68,1.6874,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.97904,1.0,0,massA=0.021 massB=0.979
p2,275,9,neutral,0,49,153,0.26,0.8118,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.11596,1.0,0,massA=0.116 massB=0.884
p2,795,26,gain,0,59,151,0.36,0.9214,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.73106,1.0,0,massA=0.731 massB=0.269
p2,646,21,gain,0,106,206,0.73,1.4187,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.06188,1.0,0,massA=0.938 massB=0.0619
p2,954,31,mixed,51,51,151,0.29,0.8586,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.84797,1.0,0,massA=0.152 massB=0.848
p2,284,9,gain,0,49,153,0.26,0.8118,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.08036,1.0,0,massA=0.92 massB=0.0804
p2,135,4,gain,0,29,71,0.55,1.3466,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.97156,1.0,0,massA=0.972 massB=0.0284
p2,360,12,neutral,0,164,541,0.38,1.2535,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.97838,1.0,0,massA=0.0216 massB=0.978
p2,1038,34,gain,0,52,96,0.63,1.1631,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.37754,1.0,0,massA=0.622 massB=0.378
p2,351,11,mixed,54,54,68,0.81,1.02,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.98757,1.0,0,massA=0.988 massB=0.0124
p2,505,16,mixed,139,139,234,0.6,1.0101,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99946,1.0,0,massA=0.999 massB=0.000536
p2,770,25,mixed,124,124,207,0.76,1.2687,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.73716,1.0,0,massA=0.263 massB=0.737
p2,315,10,gain,0,111,278,0.58,1.4526,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.97558,1.0,0,massA=0.976 massB=0.0244
p2,1051,35,neutral,0,91,133,0.68,0.9938,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00971,1.0,0,massA=0.00971 massB=0.99
p2,218,7,neutral,0,63,98,0.64,0.9956,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99702,1.0,0,massA=0.00298 massB=0.997
p2,1059,35,neutral,0,91,133,0.68,0.9938,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.09269,1.0,0,massA=0.0927 massB=0.907
p2,652,21,mixed,106,106,206,0.73,1.4187,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.80317,1.0,0,massA=0.197 massB=0.803
p2,844,28,neutral,0,132,181,0.76,1.0421,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.84797,1.0,0,massA=0.152 massB=0.848
p2,644,21,gain,0,106,206,0.73,1.4187,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.09269,1.0,0,massA=0.907 massB=0.0927
p2,1150,38,gain,0,183,609,0.38,1.2646,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.03514,1.0,0,massA=0.965 massB=0.0351
p2,352,11,mixed,54,54,68,0.81,1.02,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.83973,1.0,0,massA=0.16 massB=0.84
p2,884,29,gain,0,79,81,0.83,0.851,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.08756,1.0,0,massA=0.912 massB=0.0876
p2,757,25,neutral,0,124,207,0.76,1.2687,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.01744,1.0,0,massA=0.0174 massB=0.983
p2,271,9,neutral,0,49,153,0.26,0.8118,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00371,1.0,0,massA=0.00371 massB=0.996
p2,278,9,neutral,0,49,153,0.26,0.8118,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99737,1.0,0,massA=0.00263 massB=0.997
p2,419,13,mixed,72,72,88,0.64,0.7822,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.97404,1.0,0,massA=0.974 massB=0.026
p2,813,27,neutral,0,166,433,0.53,1.3825,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.09009,1.0,0,massA=0.0901 massB=0.91
p2,641,21,gain,0,106,206,0.73,1.4187,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.0827,0.99997,0,massA=0.0827 massB=0.917
p2,1133,37,mixed,151,151,252,0.68,1.1348,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99943,1.0,0,massA=0.999 massB=0.00057
p2,1243,21,dominant,0,106,147,1.0,1.3868,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99933,1.0,0,massA=0.999 massB=0.000667
p2,302,10,neutral,0,111,278,0.58,1.4526,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.89912,1.0,0,massA=0.101 massB=0.899
p2,531,17,mixed,117,117,362,0.42,1.2995,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.88404,1.0,0,massA=0.884 massB=0.116
p2,118,3,mixed,46,46,158,0.33,1.1335,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.9931,1.0,0,massA=0.0069 massB=0.993
p2,860,28,mixed,132,132,181,0.76,1.0421,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.30075,1.0,0,massA=0.699 massB=0.301
p2,631,21,neutral,0,106,206,0.73,1.4187,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00758,1.0,0,massA=0.00758 massB=0.992
p2,171,5,mixed,162,162,381,0.46,1.0819,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.89331,1.0,0,massA=0.893 massB=0.107
