instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,induce,p_gamble,ab_mass,excluded,note
p2,716,23,mixed,91,91,626,0.23,1.5822,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.20947,0.99943,0,massA=0.79 massB=0.209
p2,1090,36,gain,0,98,227,0.47,1.0887,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.76908,0.99966,0,massA=0.231 massB=0.769
p2,424,14,neutral,0,81,201,0.68,1.6874,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.73106,0.99814,0,massA=0.268 massB=0.73
p2,676,22,gain,0,81,163,0.72,1.4489,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.61878,0.99991,0,massA=0.381 massB=0.619
p2,189,6,neutral,0,94,101,0.71,0.7629,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.47658,0.99571,0,massA=0.475 massB=0.521
p2,151,5,neutral,0,162,381,0.46,1.0819,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.66192,0.9982,0,massA=0.661 massB=0.337
p2,952,31,mixed,51,51,151,0.29,0.8586,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.62246,0.99915,0,massA=0.377 massB=0.622
p2,563,18,mixed,41,41,61,0.58,0.8629,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.22816,0.99866,0,massA=0.228 massB=0.771
p2,178,5,mixed,162,162,381,0.46,1.0819,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.87748,0.99954,0,massA=0.122 massB=0.877
p2,1033,34,gain,0,52,96,0.63,1.1631,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.21469,0.99948,0,massA=0.215 massB=0.785
p2,863,28,mixed,132,132,181,0.76,1.0421,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.39234,0.99903,0,massA=0.392 massB=0.607
p2,402,13,gain,0,72,88,0.64,0.7822,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.95598,0.99904,0,massA=0.044 massB=0.955
p2,675,22,gain,0,81,163,0.72,1.4489,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.54674,0.99867,0,massA=0.546 massB=0.453
p2,187,6,neutral,0,94,101,0.71,0.7629,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.53898,0.99962,0,massA=0.539 massB=0.461
p2,805,26,mixed,59,59,151,0.36,0.9214,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.89479,0.994,0,massA=0.889 massB=0.105
p2,1084,36,neutral,0,98,227,0.47,1.0887,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.59267,0.99818,0,massA=0.407 massB=0.592
p2,825,27,gain,0,166,433,0.53,1.3825,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.57368,0.99866,0,massA=0.573 massB=0.426
p2,1116,37,neutral,0,151,252,0.68,1.1348,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.67576,0.99951,0,massA=0.324 massB=0.675
p2,1132,37,mixed,151,151,252,0.68,1.1348,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.69264,0.99893,0,massA=0.307 massB=0.692
p2,512,17,neutral,0,117,362,0.42,1.2995,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.67576,0.99977,0,massA=0.324 massB=0.676
p2,815,27,neutral,0,166,433,0.53,1.3825,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.70902,0.99774,0,massA=0.707 massB=0.29
p2,574,19,neutral,0,64,122,0.49,0.9341,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.57368,0.9983,0,massA=0.426 massB=0.573
p2,698,23,neutral,0,91,626,0.23,1.5822,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.90731,0.9978,0,massA=0.0925 massB=0.905
p2,910,30,gain,0,149,447,0.26,0.78,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.5813,0.99984,0,massA=0.419 massB=0.581
p2,843,28,neutral,0,132,181,0.76,1.0421,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.52732,0.9998,0,massA=0.527 massB=0.473
p2,527,17,gain,0,117,362,0.42,1.2995,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.32424,0.99982,0,massA=0.324 massB=0.676
p2,1187,39,gain,0,178,567,0.32,1.0193,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.34511,0.99977,0,massA=0.345 massB=0.655
p2,1092,36,gain,0,98,227,0.47,1.0887,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.96979,0.99943,0,massA=0.0302 massB=0.969
p2,1002,33,gain,0,142,446,0.53,1.6646,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.96486,0.99949,0,massA=0.0351 massB=0.964
p2,285,9,gain,0,49,153,0.26,0.8118,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.56602,0.99853,0,massA=0.565 massB=0.433
p2,245,8,neutral,0,62,263,0.33,1.3998,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.49219,0.99728,0,massA=0.491 massB=0.506
p2,1181,39,gain,0,178,567,0.32,1.0193,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.54286,0.99784,0,massA=0.542 massB=0.456
p2,130,4,gain,0,29,71,0.55,1.3466,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.79053,0.99959,0,massA=0.209 massB=0.79
p2,888,29,gain,0,79,81,0.83,0.851,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.99749,0.99847,0,massA=0.00251 massB=0.996
p2,630,21,neutral,0,106,206,0.73,1.4187,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.65489,0.99935,0,massA=0.345 massB=0.654
p2,85,2,mixed,162,162,661,0.26,1.0609,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.95465,0.99735,0,massA=0.952 massB=0.0452
p2,403,13,gain,0,72,88,0.64,0.7822,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.19437,0.99961,0,massA=0.194 massB=0.805
p2,1246,23,dominant,0,91,132,1.0,1.4505,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.78531,0.99975,0,massA=0.215 massB=0.785
p2,146,4,mixed,29,29,71,0.55,1.3466,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.13661,0.99964,0,massA=0.863 massB=0.137
p2,433,14,gain,0,81,201,0.68,1.6874,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.18477,0.99966,0,massA=0.185 massB=0.815
p2,1215,7,dominant,0,63,81,1.0,1.2857,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.95728,0.99917,0,massA=0.956 massB=0.0427
p2,1100,36,mixed,98,98,227,0.47,1.0887,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.25683,0.99698,0,massA=0.741 massB=0.256
p2,850,28,gain,0,132,181,0.76,1.0421,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.76065,0.99957,0,massA=0.239 massB=0.76
p2,197,6,gain,0,94,101,0.71,0.7629,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.36659,0.99974,0,massA=0.366 massB=0.633
p2,565,18,mixed,41,41,61,0.58,0.8629,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.85585,0.99163,0,massA=0.849 massB=0.143
p2,1075,35,mixed,91,91,133,0.68,0.9938,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.90991,0.99273,0,massA=0.903 massB=0.0894
p2,895,29,mixed,79,79,81,0.83,0.851,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.9173,0.99689,0,massA=0.914 massB=0.0824
p2,1242,21,dominant,0,106,147,1.0,1.3868,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.84594,0.99872,0,massA=0.154 massB=0.845
p2,572,19,neutral,0,64,122,0.49,0.9341,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.54286,0.99983,0,massA=0.457 massB=0.543
p2,441,14,mixed,81,81,201,0.68,1.6874,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.8808,0.9887,0,massA=0.871 massB=0.118
p2,233,7,mixed,63,63,98,0.64,0.9956,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.41111,0.99871,0,massA=0.411 massB=0.588
p2,89,2,mixed,162,162,661,0.26,1.0609,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.26284,0.99179,0,massA=0.261 massB=0.731
p2,395,13,neutral,0,72,88,0.64,0.7822,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.68595,0.99541,0,massA=0.683 massB=0.313
p2,886,29,gain,0,79,81,0.83,0.851,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.61138,0.99991,0,massA=0.389 massB=0.611
p2,1244,22,dominant,0,81,109,1.0,1.3457,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.60766,0.99982,0,massA=0.392 massB=0.608
p2,1177,39,neutral,0,178,567,0.32,1.0193,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.36659,0.99959,0,massA=0.366 massB=0.633
p2,337,11,neutral,0,54,68,0.81,1.02,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.56985,0.9997,0,massA=0.57 massB=0.43
p2,156,5,neutral,0,162,381,0.46,1.0819,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.55061,0.99976,0,massA=0.449 massB=0.55
p2,1055,35,neutral,0,91,133,0.68,0.9938,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.76065,0.99728,0,massA=0.759 massB=0.239
p2,794,26,gain,0,59,151,0.36,0.9214,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.61509,0.99971,0,massA=0.385 massB=0.615
p2,1174,39,neutral,0,178,567,0.32,1.0193,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.66541,0.99806,0,massA=0.334 massB=0.664
p2,1106,36,mixed,98,98,227,0.47,1.0887,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.11124,0.99941,0,massA=0.888 massB=0.111
p2,739,24,gain,0,168,214,0.76,0.9681,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.09671,0.98611,0,massA=0.0954 massB=0.891
p2,1213,6,dominant,0,94,128,1.0,1.3617,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.68931,0.99904,0,massA=0.689 massB=0.31
p2,3,0,neutral,0,186,984,0.26,1.3755,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.27826,0.99984,0,massA=0.278 massB=0.722
p2,681,22,mixed,81,81,163,0.72,1.4489,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.89479,0.99055,0,massA=0.886 massB=0.104
p2,1204,2,dominant,0,162,174,1.0,1.0741,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.78266,0.99987,0,massA=0.217 massB=0.783
p2,936,31,neutral,0,51,151,0.29,0.8586,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.50391,0.99973,0,massA=0.496 massB=0.504
p2,1152,38,gain,0,183,609,0.38,1.2646,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.94815,0.99938,0,massA=0.0518 massB=0.948
p2,354,11,mixed,54,54,68,0.81,1.02,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.13296,0.99782,0,massA=0.865 massB=0.133
p2,1144,38,neutral,0,183,609,0.38,1.2646,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.70253,0.998,0,massA=0.297 massB=0.701
p2,1050,35,neutral,0,91,133,0.68,0.9938,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.72798,0.9993,0,massA=0.272 massB=0.727
p2,975,32,gain,0,131,236,0.57,1.0269,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.57368,0.99844,0,massA=0.573 massB=0.426
p2,1143,38,neutral,0,183,609,0.38,1.2646,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.23092,0.99991,0,massA=0.231 massB=0.769
p2,1119,37,neutral,0,151,252,0.68,1.1348,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.44553,0.99414,0,massA=0.443 massB=0.551
p2,290,9,mixed,49,49,153,0.26,0.8118,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.23652,0.99644,0,massA=0.761 massB=0.236
p2,819,27,neutral,0,166,433,0.53,1.3825,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.49219,0.99645,0,massA=0.49 massB=0.506
p2,627,20,mixed,186,186,266,0.63,0.901,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.70902,0.99575,0,massA=0.706 massB=0.29
p2,1048,34,mixed,52,52,96,0.63,1.1631,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.8977,0.99904,0,massA=0.102 massB=0.897
p2,538,17,mixed,117,117,362,0.42,1.2995,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.93245,0.99929,0,massA=0.0675 massB=0.932
p2,495,16,gain,0,139,234,0.6,1.0101,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.58889,0.99711,0,massA=0.587 massB=0.41
p2,971,32,gain,0,131,236,0.57,1.0269,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.62977,0.99669,0,massA=0.628 massB=0.369
p2,59,1,mixed,58,58,116,0.66,1.32,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.29421,0.99493,0,massA=0.293 massB=0.702
p2,728,24,neutral,0,168,214,0.76,0.9681,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.95791,0.99795,0,massA=0.042 massB=0.956
p2,892,29,mixed,79,79,81,0.83,0.851,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.55447,0.9992,0,massA=0.445 massB=0.554
p2,221,7,gain,0,63,98,0.64,0.9956,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.72798,0.99645,0,massA=0.725 massB=0.271
p2,200,6,mixed,94,94,101,0.71,0.7629,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.25683,0.99714,0,massA=0.741 massB=0.256
p2,1047,34,mixed,52,52,96,0.63,1.1631,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.70253,0.99592,0,massA=0.7 massB=0.296
p2,497,16,gain,0,139,234,0.6,1.0101,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.4225,0.99971,0,massA=0.422 massB=0.577
p2,653,21,mixed,106,106,206,0.73,1.4187,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.43782,0.99898,0,massA=0.437 massB=0.562
p2,801,26,mixed,59,59,151,0.36,0.9214,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.76908,0.98699,0,massA=0.759 massB=0.228
p2,995,33,neutral,0,142,446,0.53,1.6646,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.70579,0.99853,0,massA=0.705 massB=0.294
p2,718,23,mixed,91,91,626,0.23,1.5822,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.94165,0.99876,0,massA=0.0583 massB=0.94
p2,217,7,neutral,0,63,98,0.64,0.9956,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.53121,0.99944,0,massA=0.531 massB=0.469
p2,507,16,mixed,139,139,234,0.6,1.0101,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.80563,0.99669,0,massA=0.803 massB=0.194
p2,1270,35,dominant,0,91,107,1.0,1.1758,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.77184,0.99981,0,massA=0.228 massB=0.772
p2,756,25,neutral,0,124,207,0.76,1.2687,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.61878,0.9996,0,massA=0.381 massB=0.619
p2,789,26,neutral,0,59,151,0.36,0.9214,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.55447,0.99503,0,massA=0.552 massB=0.443
p2,405,13,gain,0,72,88,0.64,0.7822,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.62246,0.99811,0,massA=0.621 massB=0.377
p2,259,8,gain,0,62,263,0.33,1.3998,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.08389,0.99335,0,massA=0.0833 massB=0.91
p2,598,19,mixed,64,64,122,0.49,0.9341,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.88243,0.9991,0,massA=0.117 massB=0.882
p2,658,21,mixed,106,106,206,0.73,1.4187,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.87408,0.99904,0,massA=0.126 massB=0.873
p2,1093,36,gain,0,98,227,0.47,1.0887,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.15817,0.99963,0,massA=0.158 massB=0.842
p2,341,11,gain,0,54,68,0.81,1.02,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.56985,0.99672,0,massA=0.568 massB=0.429
p2,1140,38,neutral,0,183,609,0.38,1.2646,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.65135,0.99964,0,massA=0.349 massB=0.651
p2,1077,35,mixed,91,91,133,0.68,0.9938,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.70902,0.9943,0,massA=0.705 massB=0.289
p2,27,0,mixed,186,186,984,0.26,1.3755,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.78531,0.99748,0,massA=0.783 massB=0.214
p2,1162,38,mixed,183,183,609,0.38,1.2646,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.73716,0.99901,0,massA=0.263 massB=0.736
p2,879,29,neutral,0,79,81,0.83,0.851,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.70253,0.99487,0,massA=0.699 massB=0.296
p2,469,15,gain,0,82,113,0.74,1.0198,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.07696,0.97341,0,massA=0.0749 massB=0.898
p2,857,28,gain,0,132,181,0.76,1.0421,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.32082,0.99972,0,massA=0.321 massB=0.679
p2,347,11,gain,0,54,68,0.81,1.02,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.34865,0.99966,0,massA=0.349 massB=0.651
p2,684,22,mixed,81,81,163,0.72,1.4489,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.25091,0.99434,0,massA=0.745 massB=0.249
p2,370,12,gain,0,164,541,0.38,1.2535,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.69925,0.99981,0,massA=0.301 massB=0.699
p2,541,18,neutral,0,41,61,0.58,0.8629,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.80807,0.99732,0,massA=0.806 massB=0.191
p2,816,27,neutral,0,166,433,0.53,1.3825,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.54286,0.99975,0,massA=0.457 massB=0.543
p2,335,11,neutral,0,54,68,0.81,1.02,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.71542,0.99743,0,massA=0.714 massB=0.284
p2,1110,37,neutral,0,151,252,0.68,1.1348,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.70253,0.99933,0,massA=0.297 massB=0.702
p2,398,13,neutral,0,72,88,0.64,0.7822,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.9458,0.99732,0,massA=0.0541 massB=0.943
p2,34,1,neutral,0,58,116,0.66,1.32,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.73412,0.9981,0,massA=0.265 massB=0.733
p2,664,22,neutral,0,81,163,0.72,1.4489,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.72174,0.99843,0,massA=0.278 massB=0.721
p2,342,11,gain,0,54,68,0.81,1.02,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.95465,0.99908,0,massA=0.0453 massB=0.954
p2,458,15,neutral,0,82,113,0.74,1.0198,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.95532,0.99769,0,massA=0.0446 massB=0.953
p2,1036,34,gain,0,52,96,0.63,1.1631,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.67918,0.99986,0,massA=0.321 massB=0.679
p2,592,19,mixed,64,64,122,0.49,0.9341,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.66541,0.99888,0,massA=0.334 massB=0.665
p2,380,12,mixed,164,164,541,0.38,1.2535,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.32424,0.99692,0,massA=0.674 massB=0.323
p2,953,31,mixed,51,51,151,0.29,0.8586,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.26284,0.99897,0,massA=0.263 massB=0.736
p2,442,14,mixed,81,81,201,0.68,1.6874,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.79053,0.99885,0,massA=0.209 massB=0.79
p2,275,9,neutral,0,49,153,0.26,0.8118,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.40733,0.99413,0,massA=0.405 massB=0.589
p2,795,26,gain,0,59,151,0.36,0.9214,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.51562,0.99768,0,massA=0.514 massB=0.483
p2,646,21,gain,0,106,206,0.73,1.4187,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.59643,0.99992,0,massA=0.404 massB=0.596
p2,954,31,mixed,51,51,151,0.29,0.8586,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.13846,0.99648,0,massA=0.859 massB=0.138
p2,284,9,gain,0,49,153,0.26,0.8118,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.55061,0.99972,0,massA=0.449 massB=0.55
p2,135,4,gain,0,29,71,0.55,1.3466,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.64064,0.99781,0,massA=0.639 massB=0.359
p2,360,12,neutral,0,164,541,0.38,1.2535,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.62977,0.99967,0,massA=0.37 massB=0.63
p2,1038,34,gain,0,52,96,0.63,1.1631,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.99876,0.99705,0,massA=0.00124 massB=0.996
p2,351,11,mixed,54,54,68,0.81,1.02,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.86883,0.9897,0,massA=0.86 massB=0.13
p2,505,16,mixed,139,139,234,0.6,1.0101,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.95397,0.99701,0,massA=0.951 massB=0.0459
p2,770,25,mixed,124,124,207,0.76,1.2687,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.25983,0.99688,0,massA=0.738 massB=0.259
p2,315,10,gain,0,111,278,0.58,1.4526,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.53898,0.99836,0,massA=0.538 massB=0.46
p2,1051,35,neutral,0,91,133,0.68,0.9938,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.80563,0.99735,0,massA=0.803 massB=0.194
p2,218,7,neutral,0,63,98,0.64,0.9956,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.97904,0.99649,0,massA=0.0209 massB=0.976
p2,1059,35,neutral,0,91,133,0.68,0.9938,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.44167,0.99559,0,massA=0.44 massB=0.556
p2,652,21,mixed,106,106,206,0.73,1.4187,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.69264,0.99898,0,massA=0.307 massB=0.692
p2,844,28,neutral,0,132,181,0.76,1.0421,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.71859,0.99838,0,massA=0.281 massB=0.717
p2,644,21,gain,0,106,206,0.73,1.4187,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.80807,0.99946,0,massA=0.192 massB=0.808
p2,1150,38,gain,0,183,609,0.38,1.2646,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.74909,0.99978,0,massA=0.251 massB=0.749
p2,352,11,mixed,54,54,68,0.81,1.02,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.67918,0.99917,0,massA=0.321 massB=0.679
p2,884,29,gain,0,79,81,0.83,0.851,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.72798,0.99967,0,massA=0.272 massB=0.728
p2,757,25,neutral,0,124,207,0.76,1.2687,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.53898,0.9996,0,massA=0.539 massB=0.461
p2,271,9,neutral,0,49,153,0.26,0.8118,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.53898,0.99843,0,massA=0.538 massB=0.46
p2,278,9,neutral,0,49,153,0.26,0.8118,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.8977,0.99818,0,massA=0.102 massB=0.896
p2,419,13,mixed,72,72,88,0.64,0.7822,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.25386,0.9813,0,massA=0.249 massB=0.732
p2,813,27,neutral,0,166,433,0.53,1.3825,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.32767,0.99988,0,massA=0.328 massB=0.672
p2,641,21,gain,0,106,206,0.73,1.4187,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.59267,0.9972,0,massA=0.591 massB=0.406
p2,1133,37,mixed,151,151,252,0.68,1.1348,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.3522,0.99897,0,massA=0.352 massB=0.647
p2,1243,21,dominant,0,106,147,1.0,1.3868,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.85391,0.99956,0,massA=0.854 massB=0.146
p2,302,10,neutral,0,111,278,0.58,1.4526,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.72487,0.99977,0,massA=0.275 massB=0.725
p2,531,17,mixed,117,117,362,0.42,1.2995,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.87408,0.99137,0,massA=0.867 massB=0.125
p2,118,3,mixed,46,46,158,0.33,1.1335,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.91848,0.99938,0,massA=0.0815 massB=0.918
p2,860,28,mixed,132,132,181,0.76,1.0421,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.26284,0.99708,0,massA=0.735 massB=0.262
p2,631,21,neutral,0,106,206,0.73,1.4187,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.76629,0.99788,0,massA=0.765 massB=0.233
p2,171,5,mixed,162,162,381,0.46,1.0819,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.8706,0.9917,0,massA=0.863 massB=0.128
